ID_Partida,Tipo_IA,Puntuacion_Final,Resultado,Cartas,Plantado
8513,IA_medio,20,Victoria,6,Si
8513,IA_dificil,17,Derrota,3,Si
8514,IA_facil,20,Derrota,4,Si
8514,IA_medio,19,Derrota,6,Si
8514,IA_dificil,21,Victoria,5,Si
8515,IA_facil,17,Victoria,8,Si
8515,IA_medio,23,Derrota,7,Si
8515,IA_dificil,22,Derrota,5,Si
8516,IA_facil,18,Derrota,5,Si
8516,IA_medio,21,Victoria,6,Si
8516,IA_dificil,17,Derrota,5,Si
8517,IA_facil,19,Derrota,5,Si
8517,IA_medio,20,Victoria,7,Si
8517,IA_dificil,18,Derrota,4,Si
8518,IA_facil,20,Empate,5,Si
8518,IA_medio,20,Empate,8,Si
8518,IA_dificil,17,Derrota,4,Si
8519,IA_facil,17,Derrota,3,Si
8519,IA_medio,24,Derrota,8,Si
8519,IA_dificil,21,Victoria,5,Si
8520,IA_facil,17,Derrota,3,Si
8520,IA_medio,19,Victoria,6,Si
8520,IA_dificil,22,Derrota,6,Si
8521,IA_facil,18,Derrota,5,Si
8521,IA_medio,20,Victoria,6,Si
8521,IA_dificil,19,Derrota,6,Si
8522,IA_facil,17,Derrota,5,Si
8522,IA_medio,17,Derrota,3,Si
8522,IA_dificil,19,Victoria,6,Si
8523,IA_facil,21,Victoria,6,Si
8523,IA_medio,18,Derrota,7,Si
8523,IA_dificil,19,Derrota,5,Si
8524,IA_facil,21,Victoria,7,Si
8524,IA_medio,17,Derrota,5,Si
8524,IA_dificil,18,Derrota,6,Si
8525,IA_facil,18,Derrota,5,Si
8525,IA_medio,20,Victoria,5,Si
8525,IA_dificil,18,Derrota,6,Si
8526,IA_facil,22,Derrota,6,Si
8526,IA_medio,20,Derrota,7,Si
8526,IA_dificil,21,Victoria,8,Si
8527,IA_facil,18,Empate,7,Si
8527,IA_medio,18,Empate,6,Si
8527,IA_dificil,17,Derrota,6,Si
8528,IA_facil,19,Empate,5,Si
8528,IA_medio,19,Empate,5,Si
8528,IA_dificil,19,Empate,4,Si
8529,IA_facil,18,Empate,8,Si
8529,IA_medio,18,Empate,4,Si
8529,IA_dificil,18,Empate,5,Si
8530,IA_facil,18,Derrota,5,Si
8530,IA_medio,20,Victoria,7,Si
8530,IA_dificil,18,Derrota,5,Si
8531,IA_facil,20,Empate,7,Si
8531,IA_medio,20,Empate,8,Si
8531,IA_dificil,20,Empate,4,Si
8532,IA_facil,18,Empate,6,Si
8532,IA_medio,18,Empate,6,Si
8532,IA_dificil,18,Empate,4,Si
8533,IA_facil,20,Victoria,4,Si
8533,IA_medio,17,Derrota,5,Si
8533,IA_dificil,17,Derrota,6,Si
8534,IA_facil,17,Derrota,7,Si
8534,IA_medio,21,Victoria,5,Si
8534,IA_dificil,24,Derrota,5,Si
8535,IA_facil,21,Empate,6,Si
8535,IA_medio,21,Empate,4,Si
8535,IA_dificil,17,Derrota,6,Si
8536,IA_facil,18,Victoria,7,Si
8536,IA_medio,22,Derrota,6,Si
8536,IA_dificil,22,Derrota,5,Si
8537,IA_facil,19,Empate,5,Si
8537,IA_medio,17,Derrota,8,Si
8537,IA_dificil,19,Empate,5,Si
8538,IA_facil,17,Derrota,5,Si
8538,IA_medio,19,Empate,5,Si
8538,IA_dificil,19,Empate,6,Si
8539,IA_facil,18,Empate,6,Si
8539,IA_medio,18,Empate,6,Si
8539,IA_dificil,18,Empate,5,Si
8540,IA_facil,17,Empate,5,Si
8540,IA_medio,24,Derrota,6,Si
8540,IA_dificil,17,Empate,4,Si
8541,IA_facil,19,Derrota,7,Si
8541,IA_medio,20,Empate,6,Si
8541,IA_dificil,20,Empate,5,Si
8542,IA_facil,21,Victoria,7,Si
8542,IA_medio,18,Derrota,4,Si
8542,IA_dificil,17,Derrota,4,Si
8543,IA_facil,18,Derrota,4,Si
8543,IA_medio,21,Victoria,5,Si
8543,IA_dificil,20,Derrota,5,Si
8544,IA_facil,21,Victoria,6,Si
8544,IA_medio,18,Derrota,4,Si
8544,IA_dificil,17,Derrota,6,Si
8545,IA_facil,19,Derrota,5,Si
8545,IA_medio,20,Victoria,5,Si
8545,IA_dificil,17,Derrota,5,Si
8546,IA_facil,17,Derrota,5,Si
8546,IA_medio,17,Derrota,4,Si
8546,IA_dificil,20,Victoria,7,Si
8547,IA_facil,18,Empate,5,Si
8547,IA_medio,18,Empate,5,Si
8547,IA_dificil,17,Derrota,4,Si
8548,IA_facil,20,Derrota,5,Si
8548,IA_medio,19,Derrota,8,Si
8548,IA_dificil,21,Victoria,6,Si
8549,IA_facil,18,Victoria,5,Si
8549,IA_medio,17,Derrota,4,Si
8549,IA_dificil,17,Derrota,6,Si
8550,IA_facil,18,Derrota,5,Si
8550,IA_medio,21,Victoria,5,Si
8550,IA_dificil,23,Derrota,8,Si
8551,IA_facil,17,Victoria,5,Si
8551,IA_medio,23,Derrota,6,Si
8551,IA_dificil,24,Derrota,7,Si
8552,IA_facil,17,Derrota,5,Si
8552,IA_medio,18,Derrota,6,Si
8552,IA_dificil,19,Victoria,5,Si
8553,IA_facil,17,Empate,8,Si
8553,IA_medio,24,Derrota,9,Si
8553,IA_dificil,17,Empate,7,Si
8554,IA_facil,18,Victoria,5,Si
8554,IA_medio,22,Derrota,5,Si
8554,IA_dificil,17,Derrota,4,Si
8555,IA_facil,17,Derrota,4,Si
8555,IA_medio,19,Derrota,6,Si
8555,IA_dificil,20,Victoria,5,Si
8556,IA_facil,20,Derrota,5,Si
8556,IA_medio,23,Derrota,7,Si
8556,IA_dificil,21,Victoria,7,Si
8557,IA_facil,17,Derrota,4,Si
8557,IA_medio,19,Victoria,6,Si
8557,IA_dificil,17,Derrota,4,Si
8558,IA_facil,21,Victoria,4,Si
8558,IA_medio,17,Derrota,3,Si
8558,IA_dificil,17,Derrota,5,Si
8559,IA_facil,18,Derrota,5,Si
8559,IA_medio,20,Victoria,4,Si
8559,IA_dificil,19,Derrota,5,Si
8560,IA_facil,17,Empate,6,Si
8560,IA_medio,22,Derrota,4,Si
8560,IA_dificil,17,Empate,8,Si
8561,IA_facil,20,Victoria,6,Si
8561,IA_medio,22,Derrota,5,Si
8561,IA_dificil,19,Derrota,7,Si
8562,IA_facil,19,Empate,6,Si
8562,IA_medio,19,Empate,4,Si
8562,IA_dificil,17,Derrota,5,Si
8563,IA_facil,17,Derrota,4,Si
8563,IA_medio,19,Empate,9,Si
8563,IA_dificil,19,Empate,4,Si
8564,IA_facil,18,Empate,4,Si
8564,IA_medio,22,Derrota,8,Si
8564,IA_dificil,18,Empate,5,Si
8565,IA_facil,18,Derrota,6,Si
8565,IA_medio,23,Derrota,6,Si
8565,IA_dificil,21,Victoria,7,Si
8566,IA_facil,18,Derrota,6,Si
8566,IA_medio,19,Victoria,5,Si
8566,IA_dificil,17,Derrota,5,Si
8567,IA_facil,17,Derrota,6,Si
8567,IA_medio,20,Victoria,6,Si
8567,IA_dificil,17,Derrota,6,Si
8568,IA_facil,18,Derrota,3,Si
8568,IA_medio,22,Derrota,7,Si
8568,IA_dificil,20,Victoria,5,Si
8569,IA_facil,19,Derrota,5,Si
8569,IA_medio,21,Victoria,5,Si
8569,IA_dificil,19,Derrota,7,Si
8570,IA_facil,17,Empate,4,Si
8570,IA_medio,17,Empate,5,Si
8570,IA_dificil,17,Empate,4,Si
8571,IA_facil,20,Empate,5,Si
8571,IA_medio,17,Derrota,4,Si
8571,IA_dificil,20,Empate,4,Si
8572,IA_facil,20,Empate,5,Si
8572,IA_medio,20,Empate,5,Si
8572,IA_dificil,19,Derrota,5,Si
8573,IA_facil,19,Victoria,8,Si
8573,IA_medio,22,Derrota,5,Si
8573,IA_dificil,17,Derrota,6,Si
8574,IA_facil,19,Empate,6,Si
8574,IA_medio,19,Empate,6,Si
8574,IA_dificil,17,Derrota,4,Si
8575,IA_facil,20,Empate,7,Si
8575,IA_medio,20,Empate,4,Si
8575,IA_dificil,19,Derrota,7,Si
8576,IA_facil,17,Derrota,4,Si
8576,IA_medio,20,Victoria,5,Si
8576,IA_dificil,18,Derrota,5,Si
8577,IA_facil,18,Derrota,7,Si
8577,IA_medio,19,Empate,6,Si
8577,IA_dificil,19,Empate,8,Si
8578,IA_facil,18,Derrota,6,Si
8578,IA_medio,21,Victoria,5,Si
8578,IA_dificil,20,Derrota,6,Si
8579,IA_facil,19,Derrota,5,Si
8579,IA_medio,20,Victoria,8,Si
8579,IA_dificil,18,Derrota,5,Si
8580,IA_facil,17,Derrota,4,Si
8580,IA_medio,19,Derrota,9,Si
8580,IA_dificil,21,Victoria,5,Si
8581,IA_facil,21,Victoria,5,Si
8581,IA_medio,18,Derrota,5,Si
8581,IA_dificil,25,Derrota,8,Si
8582,IA_facil,17,Derrota,4,Si
8582,IA_medio,19,Derrota,5,Si
8582,IA_dificil,21,Victoria,6,Si
8583,IA_facil,20,Victoria,5,Si
8583,IA_medio,25,Derrota,8,Si
8583,IA_dificil,19,Derrota,6,Si
8584,IA_facil,21,Empate,7,Si
8584,IA_medio,21,Empate,6,Si
8584,IA_dificil,17,Derrota,5,Si
8585,IA_facil,20,Victoria,5,Si
8585,IA_medio,19,Derrota,6,Si
8585,IA_dificil,17,Derrota,4,Si
8586,IA_facil,19,Victoria,5,Si
8586,IA_medio,17,Derrota,6,Si
8586,IA_dificil,18,Derrota,7,Si
8587,IA_facil,17,Derrota,6,Si
8587,IA_medio,18,Empate,6,Si
8587,IA_dificil,18,Empate,4,Si
8588,IA_facil,20,Empate,5,Si
8588,IA_medio,20,Empate,6,Si
8588,IA_dificil,18,Derrota,5,Si
8589,IA_facil,17,Derrota,5,Si
8589,IA_medio,19,Derrota,5,Si
8589,IA_dificil,20,Victoria,5,Si
8590,IA_facil,18,Derrota,5,Si
8590,IA_medio,21,Empate,6,Si
8590,IA_dificil,21,Empate,6,Si
8591,IA_facil,19,Derrota,6,Si
8591,IA_medio,20,Derrota,9,Si
8591,IA_dificil,21,Victoria,6,Si
8592,IA_facil,21,Victoria,5,Si
8592,IA_medio,22,Derrota,7,Si
8592,IA_dificil,17,Derrota,4,Si
8593,IA_facil,20,Victoria,4,Si
8593,IA_medio,19,Derrota,5,Si
8593,IA_dificil,17,Derrota,5,Si
8594,IA_facil,18,Empate,6,Si
8594,IA_medio,18,Empate,6,Si
8594,IA_dificil,17,Derrota,4,Si
8595,IA_facil,17,Derrota,6,Si
8595,IA_medio,21,Empate,8,Si
8595,IA_dificil,21,Empate,7,Si
8596,IA_facil,20,Empate,7,Si
8596,IA_medio,23,Derrota,6,Si
8596,IA_dificil,20,Empate,5,Si
8597,IA_facil,20,Derrota,5,Si
8597,IA_medio,19,Derrota,6,Si
8597,IA_dificil,21,Victoria,7,Si
8598,IA_facil,17,Derrota,5,Si
8598,IA_medio,20,Victoria,7,Si
8598,IA_dificil,23,Derrota,6,Si
8599,IA_facil,18,Derrota,7,Si
8599,IA_medio,18,Derrota,4,Si
8599,IA_dificil,20,Victoria,6,Si
8600,IA_facil,18,Victoria,8,Si
8600,IA_medio,17,Derrota,5,Si
8600,IA_dificil,23,Derrota,6,Si
8601,IA_facil,17,Derrota,7,Si
8601,IA_medio,20,Victoria,4,Si
8601,IA_dificil,18,Derrota,9,Si
8602,IA_facil,22,Derrota,9,Si
8602,IA_medio,17,Derrota,5,Si
8602,IA_dificil,18,Victoria,4,Si
8603,IA_facil,18,Derrota,4,Si
8603,IA_medio,17,Derrota,5,Si
8603,IA_dificil,20,Victoria,6,Si
8604,IA_facil,18,Victoria,6,Si
8604,IA_medio,17,Derrota,6,Si
8604,IA_dificil,17,Derrota,3,Si
8605,IA_facil,17,Derrota,4,Si
8605,IA_medio,21,Victoria,7,Si
8605,IA_dificil,20,Derrota,8,Si
8606,IA_facil,22,Derrota,6,Si
8606,IA_medio,23,Derrota,6,Si
8606,IA_dificil,22,Derrota,6,Si
8607,IA_facil,17,Derrota,5,Si
8607,IA_medio,20,Empate,4,Si
8607,IA_dificil,20,Empate,5,Si
8608,IA_facil,17,Derrota,6,Si
8608,IA_medio,20,Empate,6,Si
8608,IA_dificil,20,Empate,5,Si
8609,IA_facil,21,Empate,7,Si
8609,IA_medio,21,Empate,7,Si
8609,IA_dificil,23,Derrota,5,Si
8610,IA_facil,21,Victoria,4,Si
8610,IA_medio,19,Derrota,6,Si
8610,IA_dificil,18,Derrota,6,Si
8611,IA_facil,21,Victoria,5,Si
8611,IA_medio,17,Derrota,4,Si
8611,IA_dificil,23,Derrota,6,Si
8612,IA_facil,17,Derrota,6,Si
8612,IA_medio,22,Derrota,5,Si
8612,IA_dificil,19,Victoria,5,Si
8613,IA_facil,22,Derrota,7,Si
8613,IA_medio,18,Derrota,7,Si
8613,IA_dificil,20,Victoria,5,Si
8614,IA_facil,19,Derrota,7,Si
8614,IA_medio,21,Victoria,6,Si
8614,IA_dificil,22,Derrota,7,Si
8615,IA_facil,18,Derrota,5,Si
8615,IA_medio,17,Derrota,4,Si
8615,IA_dificil,19,Victoria,6,Si
8616,IA_facil,19,Derrota,5,Si
8616,IA_medio,21,Victoria,6,Si
8616,IA_dificil,19,Derrota,6,Si
8617,IA_facil,20,Derrota,5,Si
8617,IA_medio,21,Victoria,6,Si
8617,IA_dificil,22,Derrota,6,Si
8618,IA_facil,20,Victoria,5,Si
8618,IA_medio,25,Derrota,5,Si
8618,IA_dificil,19,Derrota,4,Si
8619,IA_facil,19,Derrota,7,Si
8619,IA_medio,18,Derrota,4,Si
8619,IA_dificil,21,Victoria,6,Si
8620,IA_facil,19,Derrota,5,Si
8620,IA_medio,19,Derrota,4,Si
8620,IA_dificil,20,Victoria,6,Si
8621,IA_facil,19,Derrota,4,Si
8621,IA_medio,20,Victoria,4,Si
8621,IA_dificil,19,Derrota,5,Si
8622,IA_facil,19,Derrota,4,Si
8622,IA_medio,20,Victoria,7,Si
8622,IA_dificil,18,Derrota,5,Si
8623,IA_facil,19,Empate,7,Si
8623,IA_medio,19,Empate,7,Si
8623,IA_dificil,17,Derrota,4,Si
8624,IA_facil,20,Victoria,6,Si
8624,IA_medio,17,Derrota,4,Si
8624,IA_dificil,17,Derrota,4,Si
8625,IA_facil,18,Derrota,6,Si
8625,IA_medio,17,Derrota,4,Si
8625,IA_dificil,20,Victoria,4,Si
8626,IA_facil,20,Empate,10,Si
8626,IA_medio,20,Empate,7,Si
8626,IA_dificil,19,Derrota,5,Si
8627,IA_facil,17,Empate,3,Si
8627,IA_medio,17,Empate,4,Si
8627,IA_dificil,23,Derrota,5,Si
8628,IA_facil,21,Victoria,5,Si
8628,IA_medio,22,Derrota,5,Si
8628,IA_dificil,17,Derrota,6,Si
8629,IA_facil,19,Empate,5,Si
8629,IA_medio,17,Derrota,5,Si
8629,IA_dificil,19,Empate,4,Si
8630,IA_facil,18,Derrota,8,Si
8630,IA_medio,20,Derrota,6,Si
8630,IA_dificil,21,Victoria,5,Si
8631,IA_facil,20,Victoria,5,Si
8631,IA_medio,19,Derrota,5,Si
8631,IA_dificil,19,Derrota,6,Si
8632,IA_facil,20,Victoria,6,Si
8632,IA_medio,17,Derrota,3,Si
8632,IA_dificil,17,Derrota,5,Si
8633,IA_facil,20,Empate,5,Si
8633,IA_medio,25,Derrota,6,Si
8633,IA_dificil,20,Empate,5,Si
8634,IA_facil,22,Derrota,6,Si
8634,IA_medio,19,Derrota,6,Si
8634,IA_dificil,20,Victoria,6,Si
8635,IA_facil,20,Victoria,5,Si
8635,IA_medio,23,Derrota,6,Si
8635,IA_dificil,19,Derrota,5,Si
8636,IA_facil,19,Derrota,6,Si
8636,IA_medio,19,Derrota,8,Si
8636,IA_dificil,21,Victoria,6,Si
8637,IA_facil,17,Derrota,6,Si
8637,IA_medio,21,Victoria,7,Si
8637,IA_dificil,22,Derrota,6,Si
8638,IA_facil,21,Victoria,6,Si
8638,IA_medio,19,Derrota,4,Si
8638,IA_dificil,22,Derrota,6,Si
8639,IA_facil,17,Derrota,9,Si
8639,IA_medio,22,Derrota,5,Si
8639,IA_dificil,20,Victoria,7,Si
8640,IA_facil,21,Victoria,7,Si
8640,IA_medio,19,Derrota,6,Si
8640,IA_dificil,19,Derrota,8,Si
8641,IA_facil,19,Derrota,4,Si
8641,IA_medio,23,Derrota,4,Si
8641,IA_dificil,20,Victoria,5,Si
8642,IA_facil,18,Derrota,5,Si
8642,IA_medio,20,Victoria,4,Si
8642,IA_dificil,22,Derrota,4,Si
8643,IA_facil,21,Victoria,7,Si
8643,IA_medio,24,Derrota,5,Si
8643,IA_dificil,20,Derrota,4,Si
8644,IA_facil,20,Empate,5,Si
8644,IA_medio,18,Derrota,5,Si
8644,IA_dificil,20,Empate,4,Si
8645,IA_facil,19,Derrota,6,Si
8645,IA_medio,20,Victoria,6,Si
8645,IA_dificil,17,Derrota,6,Si
8646,IA_facil,18,Derrota,4,Si
8646,IA_medio,20,Victoria,6,Si
8646,IA_dificil,18,Derrota,4,Si
8647,IA_facil,18,Empate,8,Si
8647,IA_medio,18,Empate,6,Si
8647,IA_dificil,24,Derrota,7,Si
8648,IA_facil,17,Derrota,7,Si
8648,IA_medio,18,Victoria,4,Si
8648,IA_dificil,17,Derrota,4,Si
8649,IA_facil,17,Derrota,5,Si
8649,IA_medio,21,Victoria,5,Si
8649,IA_dificil,18,Derrota,8,Si
8650,IA_facil,18,Derrota,6,Si
8650,IA_medio,20,Derrota,6,Si
8650,IA_dificil,21,Victoria,6,Si
8651,IA_facil,20,Victoria,5,Si
8651,IA_medio,18,Derrota,5,Si
8651,IA_dificil,17,Derrota,6,Si
8652,IA_facil,17,Derrota,5,Si
8652,IA_medio,20,Victoria,5,Si
8652,IA_dificil,24,Derrota,8,Si
8653,IA_facil,22,Derrota,5,Si
8653,IA_medio,23,Derrota,5,Si
8653,IA_dificil,20,Victoria,7,Si
8654,IA_facil,19,Empate,5,Si
8654,IA_medio,19,Empate,6,Si
8654,IA_dificil,25,Derrota,7,Si
8655,IA_facil,20,Derrota,5,Si
8655,IA_medio,25,Derrota,8,Si
8655,IA_dificil,21,Victoria,6,Si
8656,IA_facil,17,Derrota,5,Si
8656,IA_medio,18,Empate,7,Si
8656,IA_dificil,18,Empate,6,Si
8657,IA_facil,20,Victoria,6,Si
8657,IA_medio,23,Derrota,5,Si
8657,IA_dificil,19,Derrota,6,Si
8658,IA_facil,18,Empate,5,Si
8658,IA_medio,17,Derrota,4,Si
8658,IA_dificil,18,Empate,5,Si
8659,IA_facil,19,Victoria,5,Si
8659,IA_medio,25,Derrota,7,Si
8659,IA_dificil,18,Derrota,4,Si
8660,IA_facil,17,Derrota,6,Si
8660,IA_medio,24,Derrota,6,Si
8660,IA_dificil,20,Victoria,6,Si
8661,IA_facil,19,Empate,5,Si
8661,IA_medio,19,Empate,6,Si
8661,IA_dificil,23,Derrota,6,Si
8662,IA_facil,21,Empate,7,Si
8662,IA_medio,20,Derrota,5,Si
8662,IA_dificil,21,Empate,5,Si
8663,IA_facil,22,Derrota,6,Si
8663,IA_medio,17,Derrota,6,Si
8663,IA_dificil,21,Victoria,6,Si
8664,IA_facil,17,Derrota,7,Si
8664,IA_medio,24,Derrota,7,Si
8664,IA_dificil,21,Victoria,4,Si
8665,IA_facil,18,Derrota,5,Si
8665,IA_medio,17,Derrota,6,Si
8665,IA_dificil,20,Victoria,5,Si
8666,IA_facil,20,Empate,4,Si
8666,IA_medio,20,Empate,7,Si
8666,IA_dificil,19,Derrota,6,Si
8667,IA_facil,21,Empate,7,Si
8667,IA_medio,21,Empate,5,Si
8667,IA_dificil,18,Derrota,6,Si
8668,IA_facil,19,Empate,6,Si
8668,IA_medio,19,Empate,5,Si
8668,IA_dificil,18,Derrota,5,Si
8669,IA_facil,17,Victoria,6,Si
8669,IA_medio,22,Derrota,7,Si
8669,IA_dificil,23,Derrota,5,Si
8670,IA_facil,20,Empate,5,Si
8670,IA_medio,20,Empate,5,Si
8670,IA_dificil,18,Derrota,4,Si
8671,IA_facil,18,Derrota,4,Si
8671,IA_medio,20,Victoria,6,Si
8671,IA_dificil,19,Derrota,5,Si
8672,IA_facil,18,Derrota,5,Si
8672,IA_medio,19,Victoria,5,Si
8672,IA_dificil,25,Derrota,7,Si
8673,IA_facil,20,Victoria,6,Si
8673,IA_medio,19,Derrota,4,Si
8673,IA_dificil,17,Derrota,6,Si
8674,IA_facil,18,Derrota,5,Si
8674,IA_medio,21,Victoria,7,Si
8674,IA_dificil,18,Derrota,5,Si
8675,IA_facil,18,Derrota,6,Si
8675,IA_medio,21,Empate,6,Si
8675,IA_dificil,21,Empate,6,Si
8676,IA_facil,21,Victoria,6,Si
8676,IA_medio,18,Derrota,4,Si
8676,IA_dificil,17,Derrota,4,Si
8677,IA_facil,18,Derrota,4,Si
8677,IA_medio,21,Victoria,6,Si
8677,IA_dificil,18,Derrota,5,Si
8678,IA_facil,20,Empate,8,Si
8678,IA_medio,20,Empate,6,Si
8678,IA_dificil,17,Derrota,5,Si
8679,IA_facil,20,Derrota,7,Si
8679,IA_medio,21,Victoria,8,Si
8679,IA_dificil,19,Derrota,5,Si
8680,IA_facil,20,Victoria,5,Si
8680,IA_medio,22,Derrota,8,Si
8680,IA_dificil,18,Derrota,4,Si
8681,IA_facil,17,Derrota,4,Si
8681,IA_medio,21,Victoria,7,Si
8681,IA_dificil,17,Derrota,5,Si
8682,IA_facil,17,Derrota,3,Si
8682,IA_medio,19,Victoria,4,Si
8682,IA_dificil,18,Derrota,4,Si
8683,IA_facil,17,Derrota,6,Si
8683,IA_medio,19,Victoria,5,Si
8683,IA_dificil,22,Derrota,6,Si
8684,IA_facil,17,Derrota,5,Si
8684,IA_medio,21,Empate,6,Si
8684,IA_dificil,21,Empate,7,Si
8685,IA_facil,21,Victoria,5,Si
8685,IA_medio,23,Derrota,8,Si
8685,IA_dificil,17,Derrota,6,Si
8686,IA_facil,17,Derrota,5,Si
8686,IA_medio,25,Derrota,6,Si
8686,IA_dificil,20,Victoria,6,Si
8687,IA_facil,17,Derrota,5,Si
8687,IA_medio,19,Victoria,6,Si
8687,IA_dificil,18,Derrota,7,Si
8688,IA_facil,22,Derrota,6,Si
8688,IA_medio,20,Victoria,9,Si
8688,IA_dificil,19,Derrota,4,Si
8689,IA_facil,20,Derrota,6,Si
8689,IA_medio,21,Victoria,7,Si
8689,IA_dificil,22,Derrota,7,Si
8690,IA_facil,19,Derrota,5,Si
8690,IA_medio,17,Derrota,3,Si
8690,IA_dificil,20,Victoria,4,Si
8691,IA_facil,21,Victoria,7,Si
8691,IA_medio,23,Derrota,5,Si
8691,IA_dificil,23,Derrota,6,Si
8692,IA_facil,17,Derrota,5,Si
8692,IA_medio,20,Victoria,6,Si
8692,IA_dificil,19,Derrota,5,Si
8693,IA_facil,17,Derrota,4,Si
8693,IA_medio,25,Derrota,8,Si
8693,IA_dificil,18,Victoria,5,Si
8694,IA_facil,21,Victoria,6,Si
8694,IA_medio,18,Derrota,6,Si
8694,IA_dificil,20,Derrota,5,Si
8695,IA_facil,17,Empate,7,Si
8695,IA_medio,23,Derrota,5,Si
8695,IA_dificil,17,Empate,6,Si
8696,IA_facil,22,Derrota,6,Si
8696,IA_medio,20,Empate,6,Si
8696,IA_dificil,20,Empate,5,Si
8697,IA_facil,19,Empate,5,Si
8697,IA_medio,18,Derrota,4,Si
8697,IA_dificil,19,Empate,5,Si
8698,IA_facil,19,Victoria,6,Si
8698,IA_medio,18,Derrota,5,Si
8698,IA_dificil,24,Derrota,6,Si
8699,IA_facil,17,Derrota,6,Si
8699,IA_medio,20,Victoria,6,Si
8699,IA_dificil,17,Derrota,6,Si
8700,IA_facil,20,Victoria,7,Si
8700,IA_medio,23,Derrota,6,Si
8700,IA_dificil,23,Derrota,9,Si
8701,IA_facil,17,Derrota,4,Si
8701,IA_medio,17,Derrota,7,Si
8701,IA_dificil,19,Victoria,6,Si
8702,IA_facil,17,Derrota,5,Si
8702,IA_medio,22,Derrota,6,Si
8702,IA_dificil,18,Victoria,5,Si
8703,IA_facil,17,Derrota,4,Si
8703,IA_medio,22,Derrota,6,Si
8703,IA_dificil,19,Victoria,6,Si
8704,IA_facil,21,Victoria,7,Si
8704,IA_medio,19,Derrota,5,Si
8704,IA_dificil,22,Derrota,5,Si
8705,IA_facil,17,Derrota,6,Si
8705,IA_medio,23,Derrota,6,Si
8705,IA_dificil,19,Victoria,5,Si
8706,IA_facil,19,Derrota,5,Si
8706,IA_medio,17,Derrota,5,Si
8706,IA_dificil,21,Victoria,5,Si
8707,IA_facil,18,Derrota,5,Si
8707,IA_medio,21,Empate,6,Si
8707,IA_dificil,21,Empate,4,Si
8708,IA_facil,20,Derrota,8,Si
8708,IA_medio,21,Victoria,6,Si
8708,IA_dificil,17,Derrota,5,Si
8709,IA_facil,18,Derrota,5,Si
8709,IA_medio,20,Victoria,8,Si
8709,IA_dificil,22,Derrota,6,Si
8710,IA_facil,17,Derrota,4,Si
8710,IA_medio,22,Derrota,8,Si
8710,IA_dificil,19,Victoria,5,Si
8711,IA_facil,20,Victoria,7,Si
8711,IA_medio,17,Derrota,4,Si
8711,IA_dificil,19,Derrota,5,Si
8712,IA_facil,19,Victoria,5,Si
8712,IA_medio,17,Derrota,3,Si
8712,IA_dificil,18,Derrota,5,Si
8713,IA_facil,18,Derrota,4,Si
8713,IA_medio,20,Victoria,5,Si
8713,IA_dificil,17,Derrota,3,Si
8714,IA_facil,17,Empate,6,Si
8714,IA_medio,22,Derrota,6,Si
8714,IA_dificil,17,Empate,6,Si
8715,IA_facil,21,Victoria,8,Si
8715,IA_medio,23,Derrota,6,Si
8715,IA_dificil,17,Derrota,4,Si
8716,IA_facil,19,Empate,4,Si
8716,IA_medio,25,Derrota,8,Si
8716,IA_dificil,19,Empate,10,Si
8717,IA_facil,17,Victoria,6,Si
8717,IA_medio,22,Derrota,5,Si
8717,IA_dificil,22,Derrota,5,Si
8718,IA_facil,22,Derrota,6,Si
8718,IA_medio,23,Derrota,7,Si
8718,IA_dificil,23,Derrota,6,Si
8719,IA_facil,18,Derrota,5,Si
8719,IA_medio,19,Victoria,6,Si
8719,IA_dificil,17,Derrota,5,Si
8720,IA_facil,20,Victoria,5,Si
8720,IA_medio,22,Derrota,5,Si
8720,IA_dificil,24,Derrota,7,Si
8721,IA_facil,18,Derrota,4,Si
8721,IA_medio,22,Derrota,5,Si
8721,IA_dificil,21,Victoria,7,Si
8722,IA_facil,19,Victoria,4,Si
8722,IA_medio,17,Derrota,5,Si
8722,IA_dificil,22,Derrota,7,Si
8723,IA_facil,17,Derrota,4,Si
8723,IA_medio,19,Empate,4,Si
8723,IA_dificil,19,Empate,5,Si
8724,IA_facil,18,Derrota,5,Si
8724,IA_medio,20,Empate,5,Si
8724,IA_dificil,20,Empate,8,Si
8725,IA_facil,17,Derrota,6,Si
8725,IA_medio,17,Derrota,6,Si
8725,IA_dificil,20,Victoria,4,Si
8726,IA_facil,19,Derrota,5,Si
8726,IA_medio,18,Derrota,5,Si
8726,IA_dificil,20,Victoria,4,Si
8727,IA_facil,17,Empate,5,Si
8727,IA_medio,22,Derrota,4,Si
8727,IA_dificil,17,Empate,7,Si
8728,IA_facil,19,Victoria,5,Si
8728,IA_medio,22,Derrota,6,Si
8728,IA_dificil,17,Derrota,6,Si
8729,IA_facil,19,Derrota,6,Si
8729,IA_medio,24,Derrota,6,Si
8729,IA_dificil,21,Victoria,7,Si
8730,IA_facil,20,Empate,5,Si
8730,IA_medio,22,Derrota,6,Si
8730,IA_dificil,20,Empate,5,Si
8731,IA_facil,20,Victoria,6,Si
8731,IA_medio,23,Derrota,4,Si
8731,IA_dificil,19,Derrota,5,Si
8732,IA_facil,18,Derrota,8,Si
8732,IA_medio,21,Empate,6,Si
8732,IA_dificil,21,Empate,4,Si
8733,IA_facil,18,Derrota,6,Si
